# Bulbe : BC95, IMF x= 1.35 Y=0.28 Z=0.02 Age 10.0 Gyr
Dist,Mv,CL,Typ,LTef,logg,Age,Mass,B-V,U-B,V-I,V-K,V,[Fe/H],l,b,Av,Mbol
0.246,6.7,5,6.4,3.664,4.59,5,0.79,1.143,1.076,1.152,2.669,13.786,0.1,258.98001,40.35,0.092,5.595
0.246,6.4,5,6.3,3.678,4.56,7,0.8,1.028,0.815,1.024,2.471,13.393,-0.31,258.98001,40.35,0.092,5.36
0.246,6.4,5,6.3,3.678,4.58,5,0.81,1.027,0.814,1.025,2.471,13.388,-0.32,258.98001,40.35,0.092,5.425
0.246,6.3,5,6.3,3.682,4.56,3,0.82,1.052,0.926,1.029,2.437,13.288,0.13,258.98001,40.35,0.092,5.325
0.246,6.2,5,6.2,3.687,4.58,7,0.83,0.955,0.627,0.978,2.35,13.186,-0.56,258.98001,40.35,0.092,5.29
0.246,5.9,5,6.1,3.701,4.54,5,0.84,0.929,0.633,0.931,2.199,12.955,-0.08,258.98001,40.35,0.092,5.055
0.246,6.1,5,6.2,3.692,4.57,5,0.86,0.986,0.762,0.974,2.314,13.151,-0.03,258.98001,40.35,0.092,5.19
0.246,5.5,5,5.8,3.723,4.52,7,0.96,0.767,0.207,0.868,2.01,12.495,-0.7,258.98001,40.35,0.092,4.751
0.246,5.3,5,5.6,3.734,4.5,3,0.97,0.775,0.329,0.838,1.902,12.366,-0.04,258.98001,40.35,0.092,4.583
0.246,4.8,5,5.3,3.75,4.39,6,0.99,0.716,0.233,0.783,1.731,11.841,0.06,258.98001,40.35,0.092,4.115
0.246,4.6,5,5.1,3.76,4.34,7,0.99,0.661,0.122,0.737,1.628,11.589,-0.07,258.98001,40.35,0.092,3.947
0.246,5.0,5,5.5,3.76,4.49,4,1.01,0.671,0.148,0.739,1.63,11.988,0.02,258.98001,40.35,0.092,4.347
0.246,4.8,5,5.3,3.76,4.43,5,1.01,0.65,0.088,0.737,1.632,11.941,-0.18,258.98001,40.35,0.092,4.147
0.246,4.6,5,5.1,3.76,4.35,6,1.01,0.658,0.113,0.737,1.629,11.564,-0.1,258.98001,40.35,0.092,3.947
